Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural land (sq. km) [AG.LND.AGRI.K2],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]","Children out of school, primary [SE.PRM.UNER]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],Expenditure on primary education (% of government expenditure on education) [SE.XPD.PRIM.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","International tourism, receipts (current US$) [ST.INT.RCPT.CD]","International tourism, number of arrivals [ST.INT.ARVL]","International tourism, number of departures [ST.INT.DPRT]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],"Primary education, duration (years) [SE.PRM.DURS]","Primary education, pupils (% female) [SE.PRM.ENRL.FE.ZS]","Primary education, teachers (% female) [SE.PRM.TCHR.FE.ZS]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age) [SH.ALC.PCAP.FE.LI]","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age) [SH.ALC.PCAP.MA.LI]"
1990,YR1990,Hungary,HUN,100,100,100,64740,72.0373873372649,2.20014586498969,94000,..,..,3426.55110069532,..,42.99578,-3.49665976181741,..,28.3695996532777,..,..,..,47.2703445615671,73.7,65.14,132.677,305.087,15.2,13.5,16.8,..,4,48.72456,..,..,..,..
1990,YR1990,Iceland,ISL,100,100,100,19010,18.9625935162095,..,..,..,..,16148.2737240313,..,60.52566,1.16937030878044,16.7000007629,15.510721994253,..,..,..,45.8196963048748,80.71,75.49,78.001,116.7,5.1,4.7,5.5,0,6,..,..,..,..,..
1990,YR1990,India,IND,..,..,..,1814130,61.0162821750376,0.40937395130415,1260000,..,..,270.904653711417,..,..,5.53345456125301,..,8.97123250273253,..,..,..,25.3115527460402,59.358,57.963,216.952,268.69,84.3,82.1,86.4,1.72936446209105,5,40.6775,..,..,..,..
1990,YR1990,Indonesia,IDN,..,..,..,450830,24.8861484789437,0.362443297635145,283000,1009038,..,160.669338338237,..,..,7.24213163856464,0.665199995,7.8191975650563,..,..,..,38.5881481118516,65.087,61.45,185.624,234.896,64.3,57.5,70.8,9.91945749843524,6,48.30095,49.9591789245605,..,..,..
1990,YR1990,"Iran, Islamic Rep.",IRN,..,..,..,615000,37.7587858247992,2.86060065462245,440000,911722,..,908.426112106846,..,38.73985,13.5949264435839,1.4330999851,..,..,..,..,9.94701712492081,66.257,62.122,182.822,263.586,48.6,47.4,49.8,23.2912360336472,5,45.67119,..,..,..,..
1990,YR1990,Iraq,IRQ,..,..,..,92378,21.121247456387,33.65999674055,1390000,..,..,1296.8393635795,..,..,57.8178283456035,1.6596000195,..,..,..,..,10.6610896007319,63.373,52.294,216.107,455.766,54.8,51.2,58.2,9.43308520348142,6,..,..,..,..,..
1990,YR1990,Ireland,IRL,100,100,100,45374,65.864421541588,0.842668588815325,13000,..,..,3767.52929873699,..,28.52315,8.46652726348809,6.0999999046,3.31732886680118,..,..,..,35.0639585458911,77.72,72.109,80.635,133.277,7.6,6.8,8.4,0,6,48.89772,76.310188293457,..,..,..
1990,YR1990,Isle of Man,IMN,100,100,100,396,69.4736842105263,..,..,..,..,..,..,..,4.1869768973626,1.75223833073534,..,..,..,..,..,76.24,67.538,95.189,188.887,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Israel,ISR,100,100,100,5790,26.7560073937153,10.0842405611508,190000,..,..,4176.18025751073,..,35.98884,7.3151991944807,6.2431998253,17.2553348050036,..,..,..,40.0869261536371,78.4,74.9,64.735,101.149,9.6,9,10.2,..,6,49.43189,81.6647567749023,..,..,..
1990,YR1990,Italy,ITA,100,100,100,168400,57.2574886947061,2.07799161983493,493000,..,..,4144.90744234232,..,..,1.98577491758405,7.1999998093,6.45660906146399,..,..,..,36.2814302028116,80.3,73.8,61.131,130.512,8.4,7.5,9.2,0.0444156422831305,5,48.7,89.8666915893555,..,..,..
1990,YR1990,Jamaica,JAM,70.334586,58.817856560186,82.110334,4760,43.9519852262235,0.275440107384917,3000,15073,..,882.39854412644,..,26.16084,4.2005351147029,2.2000000477,..,..,..,..,46.4117499077276,72.709,70.648,133.167,156.492,25.1,21.7,28.3,0,6,49.49192,88.4180221557617,..,..,..
1990,YR1990,Japan,JPN,100,100,100,58320,15.9956116291827,0.38959494748338,250000,..,99.75,6721.1082136089,..,..,4.84092905699353,..,3.0785162869516,..,..,..,40.3360443427619,81.9,75.92,53.481,108.856,4.6,4.2,4.9,0.00279922437373703,6,..,57.646068572998,..,..,..
1990,YR1990,Jordan,JOR,96.8,90.1188668356286,99.2347668628339,10402,11.7883046237534,12.8472779829774,100000,..,..,919.404910340075,38.6,..,-0.275903907591925,1.7977999449,..,..,..,..,13.6170868797174,71.608,68.627,131.439,171.02,30.9,28.9,32.7,0.0698817164768138,6,48.2836,..,..,..,..
1990,YR1990,Kazakhstan,KAZ,..,..,..,2214630,..,..,..,..,..,5627.53271034357,..,..,..,13.6660995483,..,..,..,..,48.6937262088838,70.022,61.154,144.214,320.472,44.5,38.2,50.6,12.3213900416644,3,50.54271,96.3837738037109,..,..,..
1990,YR1990,Kenya,KEN,..,..,..,267472.626,46.9959282426117,0.235092988680743,20000,..,..,127.988671997839,..,..,4.19205097155167,1.6471999884,..,..,..,..,48.7877900224655,60.006,56.614,285.062,341.879,67.4,61.9,72.6,0,6,48.9042,..,..,..,..
1990,YR1990,Kiribati,KIR,..,..,..,390,48.1481481481481,..,..,..,..,..,..,..,-6.38533433567764,4.2718000412,..,..,..,..,..,62.64,59.332,228.764,281.32,68.7,62.5,74.5,0,7,49.61588,57.3930015563965,..,..,..
1990,YR1990,"Korea, Dem. People's Rep.",PRK,..,..,..,25044.65,20.7994767876422,9.50997477479191,1200000,..,..,1189.41062195646,..,..,..,..,..,..,..,..,49.331876722197,73.004,67.372,80.263,166.066,32,28.4,35.4,..,4,..,..,..,..,..
1990,YR1990,"Korea, Rep.",KOR,99.8828430175781,99.8482291747245,99.8951034545898,21790,22.5896744764669,3.44259621751891,650000,..,88.1999969482422,2462.13588410144,..,43.64477,9.8775525016936,3.0999999046,8.57327225728677,..,..,..,39.5203478356848,75.9,67.5,107.103,242.907,12.1,11.1,13.1,0,6,48.55924,48.7479400634766,..,..,..
1990,YR1990,Kosovo,XKX,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.422,64.672,76.355,136.152,90.5,83.3,97.3,..,..,..,..,..,..,..
1990,YR1990,Kuwait,KWT,100,100,100,1410,7.91245791245791,1.0020857699526,7000,..,..,10226.6178147326,..,..,-26.2288925207873,..,..,..,..,..,25.6405117508872,76.876,70.123,74.144,174.357,14.5,13.3,15.7,38.8702984792295,4,48.92224,63.5984497070312,..,..,..
1990,YR1990,Kyrgyz Republic,KGZ,..,..,..,100880,..,..,..,..,..,2330.55112501355,..,..,5.70279663301396,11.9772996902,..,..,..,..,46.1126702033366,72.6,64.2,157.24,314.408,56.6,50.3,62.6,0.569568177845945,3,50.02934,..,..,..,..
1990,YR1990,Lao PDR,LAO,..,..,..,16600,7.19237435008666,3.61656042746429,55000,212025,..,..,..,..,6.70457869081514,2.5697999001,..,..,..,..,48.2157863520215,55.145,52.915,299.568,333.283,113.4,103.5,122.7,0,5,43.4611,36.7300987243652,..,..,..
1990,YR1990,Latvia,LVA,100,100,100,25300,..,..,..,..,..,3396.7281614899,..,..,..,14.0754003525,..,..,..,..,47.4601981262719,74.6,64.2,117.65,309.934,13.2,11.5,14.9,..,4,50.75964,..,..,..,..
1990,YR1990,Lebanon,LBN,..,..,..,6050,59.1397849462366,3.51558723490275,36000,..,..,389.410807540662,..,..,26.5331600932491,1.6505999565,..,..,..,..,20.8559283054577,71.196,60.24,147.438,363.525,28.1,27,29.2,0,5,..,..,..,..,..
1990,YR1990,Lesotho,LSO,..,..,..,23210,76.4492753623188,0.262085070192934,2000,110070,..,..,..,..,6.04547332978933,..,..,..,..,..,47.2598350698653,63.616,55.289,228.165,406.103,74.5,67.7,81,0,7,54.72568,79.9317626953125,..,..,..
1990,YR1990,Liberia,LBR,..,..,..,10637.6,11.0440199335548,0.831605153872941,8000,..,..,..,..,..,-51.0308649467486,..,..,..,..,..,46.332465345454,44.724,32.383,387.503,703.239,169.6,155.3,183.1,..,6,..,..,..,..,..
1990,YR1990,Libya,LBY,..,..,..,154550,8.78354569944417,7.34458307107763,86000,..,..,1573.81864057253,..,..,3.72013163404128,4.1729998589,..,..,..,..,25.5240488124407,71.84,67.313,120.292,179.683,31.6,28.3,34.7,39.712189752461,6,..,..,..,..,..
1990,YR1990,Liechtenstein,LIE,100,100,100,70,43.75,..,..,..,..,..,..,..,2.25287099550282,..,..,..,..,..,..,81.837,74.993,47.513,96.335,..,..,..,..,5,..,..,..,..,..
1990,YR1990,Lithuania,LTU,100,100,100,33890,..,..,..,..,..,4023.43207030703,..,..,..,12.4871997833,..,..,..,..,48.2197953552337,76.17,66.39,106.923,287.642,12,10.6,13.3,..,4,..,97.5428771972656,..,..,..
1990,YR1990,Luxembourg,LUX,100,100,100,..,..,0.62388091361121,1000,..,..,13667.6705512636,..,..,5.31993336839281,7.5999999046,3.2537665908364,..,..,..,34.8169221459008,77.422,72.255,88.093,152.45,7.3,6.5,8.1,0,6,..,48.7005615234375,..,..,..
1990,YR1990,"Macao SAR, China",MAC,99.8492813110352,..,99.8399810791016,..,..,..,..,..,..,..,..,..,7.97937610465051,..,..,..,..,..,40.8591579105476,78.428,74.466,64.402,105.857,..,..,..,0,6,47.40853,..,..,..,..
1990,YR1990,Madagascar,MDG,..,..,..,363250,62.4634590913781,0.373471833287865,21000,685449,..,39.3177002065175,..,..,3.12890505042525,0.9359999895,..,..,..,..,48.5952479443932,53.86,50.547,305.396,364.931,91.1,84.8,97.1,0,5,48.81024,..,..,..,..
1990,YR1990,Malawi,MWI,..,..,..,42180,44.7390750954603,0.1666330226659,7000,..,..,..,..,40.26324,5.69229463403222,1.5506999493,..,..,..,..,50.9821112308753,45.067,42.092,403.75,459.8,133.1,125.7,140.2,0,6,46.01338,..,..,..,..
1990,YR1990,Malaysia,MYS,..,..,..,67566,20.5649064069396,1.85505247800764,130000,..,..,1170.12280093092,..,..,9.00852713774628,2.1305999756,..,..,..,..,35.7198916421039,73.407,68.69,123.071,203.594,12.7,11.3,14,10.2305989016965,6,48.6316,56.8358192443848,..,..,..
1990,YR1990,Maldives,MDV,..,..,..,80,26.6666666666667,..,..,..,..,..,..,..,16.9522974545621,0.7627999783,3.64991197717475,..,..,..,18.9509707586487,64.199,62.361,200.862,210.584,71.8,65.2,78.1,0,5,..,..,..,..,..
1990,YR1990,Mali,MLI,..,..,..,321280,26.3303256050287,0.379071851319855,13000,..,..,..,..,..,-2.5023951034776,..,..,..,..,..,43.1382308833336,46.769,46.299,343.046,356.641,124.2,114.9,133.1,0,6,36.9736,24.259370803833,..,..,..
1990,YR1990,Malta,MLT,100,100,100,130,40.625,1.47889615191221,2000,..,..,2823.50283762035,..,24.33905,6.29139095831177,..,..,..,..,..,27.6982460291638,78.254,73.943,62.994,103.009,10,9,10.9,0,6,47.95494,81.1992492675781,..,..,..
1990,YR1990,Marshall Islands,MHL,..,..,..,120,..,..,..,..,..,..,..,..,2.67624654001773,2.2727000713,..,..,..,..,..,65.192,58.976,242.729,367.563,37,32.8,41.1,..,6,..,..,..,..,..
1990,YR1990,Mauritania,MRT,..,..,..,396560,38.4748229358688,3.43178519447119,17000,..,..,..,..,..,-1.77130453327383,0.6654000282,..,..,..,..,27.5935716607216,59.581,56.585,249.746,289.883,72.7,65.1,79.9,0,6,41.53601,16.4140701293945,..,..,..
1990,YR1990,Mauritius,MUS,99.0415649414063,98.2915602575158,100,1106.17,54.4911330049261,0.222668053146411,1000,..,39.0999984741211,670.586290760549,..,43.40696,7.18673677096029,..,..,..,..,..,31.2652666783938,73.4,65.6,122.12,259.057,19.9,17.1,22.6,0,6,49.41123,..,..,..,..
1990,YR1990,Mexico,MEX,..,..,..,1051510,54.0914118161475,0.596453785721149,175000,..,52.560001373291,1201.10837734335,..,25.98012,5.25004329944582,1,26.651672564677,..,..,..,30.2365804970451,72.025,66.122,137.002,245.334,37.8,34.1,41.4,6.8456871360715,6,48.36164,..,..,..,..
1990,YR1990,"Micronesia, Fed. Sts.",FSM,..,..,..,225,..,..,..,..,..,..,..,..,3.74092685650476,..,..,..,..,..,..,67.075,60.508,203.444,324.837,41.8,36.3,46.9,..,6,..,..,..,..,..
1990,YR1990,Moldova,MDA,100,100,100,25600,..,..,..,..,..,4015.56526855058,..,..,..,13.1478004456,..,..,..,..,51.5948668570447,71.308,64.175,156.967,281.456,29.1,25.4,32.5,..,4,49.00009,97.3322296142578,..,..,..
1990,YR1990,Monaco,MCO,100,100,100,..,..,..,..,..,..,..,..,..,2.64345417053957,..,..,..,..,..,..,83.351,75.621,39.48,90.11,6.3,5.6,7,..,5,..,..,..,..,..
1990,YR1990,Mongolia,MNG,..,..,..,1256560,81.2025682112591,4.52911370906106,32000,..,..,1549.99976175841,..,..,-3.18446017825207,..,..,..,..,..,45.6486540040196,61.397,56.329,243.118,321.118,73.5,61,85.3,0,3,..,..,..,..,..
1990,YR1990,Montenegro,MNE,100,100,100,5150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.5004308327538,77.147,70.41,77.306,176.938,14.8,13.9,15.7,..,4,..,..,..,..,..
1990,YR1990,Morocco,MAR,..,..,..,303430,67.9879005153484,2.60536183465572,195000,1451749,..,365.530198681457,..,33.34225,3.41181222630115,1.2899999619,..,..,..,..,23.045427489774,63.959,60.907,215.328,263.455,65.1,59.7,70.3,0.00863317934637658,5,39.42797,36.0188484191895,..,..,..
1990,YR1990,Mozambique,MOZ,..,..,..,352600,44.8383733055266,1.08617531103466,65000,942782,..,42.3840873487929,..,..,0.999992834277037,0.8671000004,..,..,..,..,54.9517813358653,45.765,42.872,371.603,436.422,146.7,139.4,153.7,..,5,43.08048,..,..,..,..
1990,YR1990,Myanmar,MMR,..,..,..,104280,15.9561771276433,1.3150394949242,230000,..,..,45.7841753063264,..,..,2.81693327328911,0.635800004,..,..,..,..,44.385807659236,59.657,54.798,257.117,347.31,90.6,81.4,99.1,4.86297915814427,5,48.14193,60.8592109680176,..,..,..
1990,YR1990,Namibia,NAM,..,..,..,386620,46.9603663350703,..,..,33951,..,0,..,..,2.04745993989432,..,..,..,..,..,46.1173105485833,64.32,58.219,233.716,352.244,56.1,51.1,60.7,0,7,52.00045,..,..,..,..
1990,YR1990,Nauru,NRU,98.9990844726563,..,95.4031677246094,4,20,..,..,..,..,..,..,..,-2.81674699951257,..,..,..,..,..,..,62.823,56.58,268.22,400.948,59.2,54,64,..,6,..,..,..,..,..
1990,YR1990,Nepal,NPL,..,..,..,41444,28.9818181818182,0.736282995207639,35000,..,..,34.0596437115424,..,..,4.63503634698831,0.243599996,8.2397003745321,..,..,..,24.6259314242848,55.343,54.177,304.254,337.504,101.2,95.3,106.8,0,5,35.99635,..,..,..,..
1990,YR1990,Netherlands,NLD,100,100,100,20180,59.7748815165877,1.27719661238335,104000,..,..,5183.69047674783,..,18.98446,4.18322279220835,5.8000001907,2.45409184818342,..,..,..,42.7239705488286,80.11,73.8,67.118,116.432,6.8,5.8,7.7,0.123024890879415,6,49.62641,52.1333808898926,..,..,..
1990,YR1990,New Caledonia,NCL,99.8443069458008,99.8120243752864,99.8662109375,2320,12.691466083151,..,..,1641,..,..,..,..,3.6000012717432,..,..,..,..,..,45.1543890316605,73.268,66.291,116.176,216.55,..,..,..,0,5,48.34045,..,..,..,..
1990,YR1990,New Zealand,NZL,100,100,100,139170,52.8540503588926,0.678050518462083,11000,..,..,9071.71601898012,..,..,0.153140653942785,8.5,6.09844414810205,..,..,..,43.1222870274142,78.4,72.5,93.154,142.877,9.1,8,10.2,0.603822307255642,6,48.3881,78.6451568603516,..,..,..
1990,YR1990,Nicaragua,NIC,..,..,..,40250,33.4469004487286,2.15035100640267,28000,236563,..,307.022675234153,..,..,-0.0524997212688305,1.8213000298,..,..,..,..,29.6814485378765,66.072,58.855,190.155,317.56,52.9,47.3,58.1,0,6,51.01061,86.9046401977539,..,..,..
1990,YR1990,Niger,NER,..,..,..,330470,26.0890502881503,0.144129310511322,5000,1026010,..,36.3260749169177,..,47.60296,-1.30847828481959,..,..,..,..,..,44.3924329805913,41.854,41.517,313.322,339.635,146.6,138.7,154.1,0,6,36.16067,32.0727996826172,..,..,..
1990,YR1990,Nigeria,NGA,27.3,4.04391372536075,82.4,587140,64.4663306872207,0.212755579713122,94000,..,..,110.902979970588,1.7,..,11.7768859342069,1.668200016,..,..,..,..,47.6015395808557,47.128,44.375,374.794,426.746,105.5,96.5,114.1,21.9637183323591,6,43.19442,42.9073715209961,..,..,..
1990,YR1990,North Macedonia,MKD,100,100,100,13070,..,..,..,..,..,2580.33066028844,..,..,..,5.9477000237,..,..,..,..,42.6945845958748,73.268,69.176,97.72,161.29,33.3,31.7,35,..,4,..,..,..,..,..
1990,YR1990,Northern Mariana Islands,MNP,99.8532638549805,100,99.7903747558594,40,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.382,68.46,189.225,238.525,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Norway,NOR,100,100,100,9760,2.67218626452454,2.40800022663532,51000,..,99.8000030517578,23353.915019617,..,38.54266,1.93229130670601,4.5999999046,4.1310334831135,..,..,..,44.108190033712,79.8,73.43,65.199,127.55,7,6.1,7.8,7.38778559694277,6,48.78236,..,..,..,..
1990,YR1990,Oman,OMN,100,100,100,10800,3.48949919224556,5.70994207977503,32000,..,..,2246.65722575532,..,54.38652,-0.130425738129333,2.1087999344,..,..,..,..,15.3504655387152,71.752,66.963,131.953,198.699,31.3,28.1,34.3,49.6173962343468,6,46.74865,45.9763717651367,..,..,..
1990,YR1990,Pakistan,PAK,..,..,..,352060,45.6698837691988,1.71519488340526,550000,..,..,257.112064942969,..,43.6587,4.45858681510218,0.6399999857,..,..,..,..,10.8008191895505,60.845,58.833,194.644,223.355,112.7,106.2,118.9,1.21484685318654,5,33.50624,33.0153388977051,..,..,..
1990,YR1990,Palau,PLW,96.6253509521484,92.1819540100031,98.5669784545898,43,..,..,..,..,..,..,..,..,5.43650669451732,..,..,..,..,..,..,69.474,58.206,178.385,415.739,29.8,26.7,32.8,..,5,..,..,..,..,..
1990,YR1990,Panama,PAN,70.19,40.523859320897,95.56,21240,28.5714285714286,1.28644889815652,11000,42108,66.7099990844727,838.49741588861,..,..,8.09899300707535,2.5,..,..,..,..,29.658728497299,74.312,68.464,110.638,184.923,23.9,21.5,26.2,0,6,47.92733,..,..,..,..
1990,YR1990,Papua New Guinea,PNG,..,..,..,9280,2.04919842777017,0.244346434374656,4000,..,..,..,..,..,-3.01216922181256,4.0241999626,..,..,..,..,46.5789055723204,62.478,57.678,234.871,329.249,65.1,61.1,69.1,..,6,44.34735,32.2548599243164,..,..,..
1990,YR1990,Paraguay,PRY,..,..,..,142534.372,35.8757543418072,0.980759941840935,16000,3292,..,527.783332305023,8.7,43.88536,4.12328287941739,0.9322000146,..,..,..,..,37.0886631506423,69.184,65.558,162.999,216.188,37.7,34.2,40.9,0,6,48.27383,..,..,..,..
1990,YR1990,Peru,PER,..,..,..,226691.091,17.710241484375,1.58574463777279,125000,..,..,541.6817644844,..,..,-4.98256353646605,1.4132000208,..,..,..,..,37.3278832770161,66.359,61.757,162.857,236.868,59.7,54.8,64.4,3.13283320915742,6,..,..,..,..,..
1990,YR1990,Philippines,PHL,..,..,..,111400,37.3612368782909,0.485587885214865,109000,460200,..,355.534464219411,..,..,3.08267252855887,1.3918999434,..,..,..,..,39.231050645569,67.907,60.923,172.483,293.343,38.6,33.3,43.5,0.0673842755889314,6,48.50681,..,..,..,..
1990,YR1990,Poland,POL,100,100,100,187930,61.3568839988246,1.78730938388248,313000,..,..,3272.30231066893,..,..,..,5.6999998093,567.878800666191,..,..,..,45.6092746396159,75.5,66.5,101.619,263.085,15.2,13.3,17,0.0167916861938739,6,48.33263,..,..,..,..
1990,YR1990,Portugal,PRT,100,100,100,39630,43.3114754098361,1.83541244776722,87000,..,..,2525.33802226897,..,41.55383,3.95052317228428,4.0999999046,13.6305705693074,..,..,..,42.3017422283468,77.5,70.6,79.3,174.691,11.5,10.2,12.8,0,6,47.73828,..,..,..,..
1990,YR1990,Puerto Rico (US),PRI,99.9834289550781,99.7652157061994,100,4350,49.0417136414882,..,..,..,..,..,..,..,-2.84054072711358,..,..,..,..,..,36.0345356761696,76.217,69.45,99.722,207.591,..,..,..,0,8,..,..,..,..,..
1990,YR1990,Qatar,QAT,100,100,100,610,5.25409130060293,4.12120848819086,11000,..,..,10377.6906912024,..,..,3.41446208226637,..,..,..,..,..,14.8033808895816,74.334,72.794,93.221,98.037,17.4,16,18.8,48.6558768141096,6,47.23604,68.2932891845703,..,..,..
1990,YR1990,Romania,ROU,100,100,100,147690,64.3950294310007,1.41114079982117,126000,..,..,2924.5962657695,..,..,..,8.9198999405,..,..,..,..,43.2605595330065,73.05,66.59,113.609,238.769,24.6,21.7,27.4,2.29357782835182,4,48.69309,..,..,..,..
1990,YR1990,Russian Federation,RUS,100,100,100,2216310,..,..,..,..,..,6687.72705622674,..,..,-2.99999564243126,13.0552997589,..,..,..,..,48.2209415286925,74.3,63.73,112.626,322.864,17.5,14.7,20.1,10.3750693468342,3,49.20352,98.75,..,..,..
1990,YR1990,Rwanda,RWA,..,..,..,18780,76.1248479935144,0.251320163877502,6000,..,..,20.0669612803914,..,..,-2.39929109760386,1.6519999504,..,..,..,..,41.7218279520799,50.344,45.415,409.381,523.901,86.4,80.2,92.2,0,6,50.06276,46.2643089294434,..,..,..
1990,YR1990,Samoa,WSM,..,..,..,540,19.0812720848057,..,..,..,..,..,..,..,-4.42145088411849,..,..,..,..,..,36.5764316983829,71.036,65.128,157.26,254.13,22.8,20.5,24.9,0,6,..,..,..,..,..
1990,YR1990,San Marino,SMR,100,100,100,10,16.6666666666667,..,..,..,..,..,..,32.52659,..,7.1599998474,..,..,..,..,..,80.4,75.17,46.282,96.676,11.1,9.9,12.2,..,5,47.67726,84.9246215820312,..,..,..
1990,YR1990,Sao Tome and Principe,STP,..,..,..,290,30.2083333333333,5.94813228646205,1000,530,..,..,..,..,-2.1526457716534,..,..,..,..,..,44.6347846776112,62.55,58.937,194.308,247.84,65,58.1,71.7,..,4,47.39179,51.6994590759277,..,..,..
1990,YR1990,Saudi Arabia,SAU,100,100,100,1234810,57.4413054905591,4.65568498997593,146000,..,..,6129.58312575753,..,..,9.4260985412794,2.4964001179,..,..,..,..,12.8922295023105,70.683,67.322,132.88,179.255,40.5,38.3,42.7,46.4263034955234,6,..,..,..,..,..
1990,YR1990,Senegal,SEN,..,..,..,88690,46.0655482262504,0.849011349866729,18000,753872,..,101.029425079104,..,..,-0.746282224252312,0.7296000123,..,..,..,..,31.9772106486777,58.358,55.024,226.56,289.969,72.9,66.4,79,0.000861805862205005,6,41.7693,26.4440498352051,..,..,..
1990,YR1990,Serbia,SRB,100,100,100,35370,..,4.86182819325551,180000,..,..,4295.17227093607,..,..,..,..,..,..,..,..,43.700407664294,75.483,68.986,98.857,198.82,24.6,23,26.1,..,4,..,..,..,..,..
1990,YR1990,Seychelles,SYC,..,..,..,40,8.69565217391304,..,..,..,..,..,..,..,7.45476632743625,..,..,..,..,..,..,74.1,62.4,121.05,282.097,13.1,12.2,14,0,6,..,..,..,..,..
1990,YR1990,Sierra Leone,SLE,..,..,..,28250,39.1382654474924,0.324820861294996,5000,..,..,..,..,..,3.34999799346166,..,..,..,..,..,51.821270569281,45.105,42.351,364.209,411.784,135.5,124.3,146,0,7,40.92987,..,..,..,..
1990,YR1990,Singapore,SGP,100,100,100,20,2.98507462686567,3.80600778328592,56000,..,64.7399978637695,4983.0463530953,..,..,9.82089955731777,3.6078000069,..,..,..,..,36.1587730518337,77.6,73.1,89.353,156.423,6.1,5.6,6.6,0,6,47.40358,..,..,..,..
1990,YR1990,Sint Maarten (Dutch part),SXM,100,..,99.5024108886719,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.494,70.363,103.549,151.232,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Slovak Republic,SVK,100,100,100,24460,..,..,..,..,..,5542.17090281962,..,..,..,7.4482002258,..,..,..,..,46.8872116442368,75.44,66.64,103.701,270.598,12.6,10.9,14.3,0.0281402221439932,4,..,..,..,..,..
1990,YR1990,Slovenia,SVN,100,100,100,5640,..,..,..,..,..,5334.90544555719,..,..,..,6.0408000946,552.083528914325,..,..,..,46.361502473853,77.2,69.4,81.105,206.041,8.8,7.8,9.8,..,4,..,..,..,..,..
1990,YR1990,Solomon Islands,SLB,..,..,..,680,2.42943908538764,..,..,..,..,..,..,..,2.19999999881691,0.8281000257,..,..,..,..,46.8298376071226,68.673,64.302,180.317,253.74,28.5,26.1,30.8,0,6,44.3443,..,..,..,..
1990,YR1990,"Somalia, Fed. Rep.",SOM,..,..,..,440420,70.2043548952721,3.68459837877671,47000,..,..,..,..,..,2.32693048576071,0.7534999847,..,..,..,..,31.6750027438499,51.185,43.126,333.38,522.242,106.8,99.4,113.7,0,6,..,..,..,..,..
1990,YR1990,South Africa,ZAF,..,..,..,956000,78.8070134944646,0.53543458863348,85000,..,..,3828.27698477809,..,..,-0.317760426540374,..,14.3209918914915,..,..,..,39.3562816398535,66.891,59.477,202.044,353.508,52.8,47.5,57.9,0.368890187963349,7,49.61132,..,..,..,..
1990,YR1990,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.2529620486782,31.008,26.436,666.461,769.019,157.4,148.5,165.6,..,..,..,..,..,..,..
1990,YR1990,Spain,ESP,100,100,100,304720,61.0123338138715,1.69198717975524,263000,..,..,3536.82715778566,..,24.59433,3.7813935513235,4.5999999046,6.72181952228657,..,..,..,34.4780602338429,80.51,73.34,59.548,144.769,7.4,6.7,8.2,0.0167206636998013,5,48.22673,72.8807907104492,..,..,..
1990,YR1990,Sri Lanka,LKA,..,..,..,23390,37.2986764471376,0.324566976018336,22000,..,..,160.465172881043,..,..,6.39999531084838,2.7434999943,..,..,..,..,36.5963575913708,74.187,65.198,111.657,263.379,17.9,16,19.7,0,5,48.21543,..,..,..,..
